FK_DateID;FK_Product;FK_Customer;DD_OrderID;ShipMode;total_cost;items_number
3242;5750;2452;CA-2018-104864;Second Class;552.85;5
2449;2380;1153;CA-2018-104885;Standard Class;627.48;4
2449;4209;1153;CA-2018-104885;Standard Class;627.48;4
2449;145;1153;CA-2018-104885;Standard Class;627.48;4
2449;5433;1153;CA-2018-104885;Standard Class;627.48;4
2421;5033;2418;CA-2018-104906;Standard Class;17.94;1
3241;7467;1253;CA-2018-104913;Standard Class;74.95;1
3394;4741;118;CA-2018-104927;Standard Class;108.13;3
3394;3639;118;CA-2018-104927;Standard Class;108.13;3
3394;4794;118;CA-2018-104927;Standard Class;108.13;3
2797;3217;1033;CA-2018-105053;Second Class;17.47;1
2758;5409;2935;CA-2018-105074;Standard Class;21.74;1
3260;3107;3588;CA-2018-105130;Standard Class;52.49;2
3260;2607;3588;CA-2018-105130;Standard Class;52.49;2
3177;4665;4441;CA-2018-105144;Standard Class;23.68;1
2506;2369;2338;CA-2018-105193;Standard Class;11.05;1
2737;215;4661;CA-2018-105214;First Class;1231.50;2
2737;5161;4661;CA-2018-105214;First Class;1231.50;2
3328;1883;4263;CA-2018-105235;Standard Class;334.52;3
3328;823;4263;CA-2018-105235;Standard Class;334.52;3
3328;946;4263;CA-2018-105235;Standard Class;334.52;3
2909;5127;2696;CA-2018-105326;Standard Class;25.92;1
3293;7535;4747;CA-2018-105333;Standard Class;899.11;3
3293;6154;4747;CA-2018-105333;Standard Class;899.11;3
3293;6129;4747;CA-2018-105333;Standard Class;899.11;3
2488;6762;3376;CA-2018-105410;First Class;976.82;4
2488;4041;3376;CA-2018-105410;First Class;976.82;4
2488;7364;3376;CA-2018-105410;First Class;976.82;4
2488;6951;3376;CA-2018-105410;First Class;976.82;4
2436;4330;587;CA-2018-105445;Second Class;9.43;1
3385;5436;1262;CA-2018-105480;Standard Class;13.46;2
3385;3606;1262;CA-2018-105480;Standard Class;13.46;2
3087;6173;1022;CA-2018-105487;Standard Class;419.83;4
3087;7044;1022;CA-2018-105487;Standard Class;419.83;4
3087;6860;1022;CA-2018-105487;Standard Class;419.83;4
3087;7508;1022;CA-2018-105487;Standard Class;419.83;4
3267;6277;513;CA-2018-105543;Same Day;33.29;1
3408;7352;2233;CA-2018-105620;First Class;141.00;2
3408;1479;2233;CA-2018-105620;First Class;141.00;2
3007;7716;4221;CA-2018-105669;Second Class;1749.90;4
3007;3422;4221;CA-2018-105669;Second Class;1749.90;4
3007;2218;4221;CA-2018-105669;Second Class;1749.90;4
3007;566;4221;CA-2018-105669;Second Class;1749.90;4
2435;7578;2018;CA-2018-105809;First Class;238.19;2
2435;1362;2018;CA-2018-105809;First Class;238.19;2
2753;247;3778;CA-2018-105823;Standard Class;487.96;1
2476;6538;4143;CA-2018-105851;Standard Class;1332.49;1
3380;890;1167;CA-2018-105886;Standard Class;18.96;1
3070;3529;3705;CA-2018-105914;Standard Class;1687.26;2
3070;6347;3705;CA-2018-105914;Standard Class;1687.26;2
2890;1528;2354;CA-2018-105921;Standard Class;418.29;1
2616;3600;2812;CA-2018-105991;First Class;120.78;3
2616;186;2812;CA-2018-105991;First Class;120.78;3
2616;4164;2812;CA-2018-105991;First Class;120.78;3
3106;2534;1699;CA-2018-106033;Second Class;87.92;1
2812;4974;998;CA-2018-106047;Standard Class;3.81;1
3136;6180;3763;CA-2018-106068;Standard Class;337.81;4
3136;6957;3763;CA-2018-106068;Standard Class;337.81;4
3136;3020;3763;CA-2018-106068;Standard Class;337.81;4
3136;6412;3763;CA-2018-106068;Standard Class;337.81;4
2718;7071;4073;CA-2018-106103;Standard Class;132.52;1
3012;5709;4197;CA-2018-106180;Standard Class;163.38;3
3012;4234;4197;CA-2018-106180;Standard Class;163.38;3
3012;2282;4197;CA-2018-106180;Standard Class;163.38;3
2530;2196;346;CA-2018-106355;First Class;11.12;1
3113;3497;714;CA-2018-106432;Standard Class;330.47;2
3113;179;714;CA-2018-106432;Standard Class;330.47;2
2884;4805;3901;CA-2018-106537;Standard Class;20.73;1
3187;2852;780;CA-2018-106691;Standard Class;1.24;1
2786;1379;4655;CA-2018-106747;First Class;102.30;1
3390;6408;2842;CA-2018-106782;Standard Class;375.34;1
2798;4327;350;CA-2018-106824;Standard Class;5.94;1
2690;4954;1715;CA-2018-106831;First Class;189.91;3
2690;7594;1715;CA-2018-106831;First Class;189.91;3
2690;3639;1715;CA-2018-106831;First Class;189.91;3
2750;5127;4372;CA-2018-106852;Standard Class;36.35;2
2750;2694;4372;CA-2018-106852;Standard Class;36.35;2
2474;8004;498;CA-2018-106859;Second Class;780.08;5
2474;7087;498;CA-2018-106859;Second Class;780.08;5
2474;5186;498;CA-2018-106859;Second Class;780.08;5
2474;5904;498;CA-2018-106859;Second Class;780.08;5
2474;5098;498;CA-2018-106859;Second Class;780.08;5
3227;3696;1754;CA-2018-106943;Standard Class;8.64;1
3373;2908;2007;CA-2018-106964;First Class;11.80;1
3284;3308;404;CA-2018-107125;Standard Class;136.32;2
3284;855;404;CA-2018-107125;Standard Class;136.32;2
2766;6063;4065;CA-2018-107132;Standard Class;913.16;4
2766;3052;4065;CA-2018-107132;Standard Class;913.16;4
2766;5603;4065;CA-2018-107132;Standard Class;913.16;4
2766;6516;4065;CA-2018-107132;Standard Class;913.16;4
2717;6359;3385;CA-2018-107167;Standard Class;1347.52;1
3188;6749;28;CA-2018-107174;Standard Class;2595.38;3
3188;528;28;CA-2018-107174;Standard Class;2595.38;3
3188;1751;28;CA-2018-107174;Standard Class;2595.38;3
2963;1131;122;CA-2018-107244;Standard Class;19.76;1
2539;4873;3156;CA-2018-107265;Standard Class;106.32;1
2956;2671;1044;CA-2018-107293;First Class;2.78;1
3292;1236;3332;CA-2018-107314;First Class;25.83;1
2937;7684;364;CA-2018-107321;Standard Class;696.08;2
2937;3820;364;CA-2018-107321;Standard Class;696.08;2
3375;5153;4720;CA-2018-107342;Standard Class;28.16;1
3389;3317;3603;CA-2018-107461;Second Class;23.88;1
2351;1313;1780;CA-2018-107503;Standard Class;48.89;1
2409;7875;1692;CA-2018-107517;Standard Class;2011.90;2
2409;1807;1692;CA-2018-107517;Standard Class;2011.90;2
2615;5453;216;CA-2018-107552;Same Day;6.68;1
3364;2549;1114;CA-2018-107629;Same Day;457.17;4
3364;7127;1114;CA-2018-107629;Same Day;457.17;4
3364;1367;1114;CA-2018-107629;Same Day;457.17;4
3364;1089;1114;CA-2018-107629;Same Day;457.17;4
2473;3332;2069;CA-2018-107713;Standard Class;174.30;1
3188;6048;4735;CA-2018-107720;Standard Class;46.26;1
3112;4822;2918;CA-2018-107727;Second Class;29.47;1
3350;5273;118;CA-2018-107748;Second Class;108.80;2
3350;7855;118;CA-2018-107748;Second Class;108.80;2
2626;5617;1474;CA-2018-107797;Second Class;41.47;1
3239;770;3344;CA-2018-107825;Same Day;143.48;4
3239;4654;3344;CA-2018-107825;Same Day;143.48;4
3239;6022;3344;CA-2018-107825;Same Day;143.48;4
3239;5950;3344;CA-2018-107825;Same Day;143.48;4
3264;3230;1706;CA-2018-107832;Second Class;7.47;1
2675;4898;825;CA-2018-107853;Standard Class;12.96;1
3260;1238;4424;CA-2018-107874;Standard Class;27.42;1
2941;3654;4367;CA-2018-107909;Standard Class;42.91;2
2941;6814;4367;CA-2018-107909;Standard Class;42.91;2
2784;3285;176;CA-2018-107958;First Class;169.19;2
2784;4851;176;CA-2018-107958;First Class;169.19;2
3362;6028;3307;CA-2018-107986;Same Day;31.44;1
2361;4170;2859;CA-2018-108000;Standard Class;9.78;1
3289;247;4673;CA-2018-108035;Standard Class;491.88;2
3289;1336;4673;CA-2018-108035;Standard Class;491.88;2
2566;21;2155;CA-2018-108070;Standard Class;308.75;2
2566;6420;2155;CA-2018-108070;Standard Class;308.75;2
3232;2201;1600;CA-2018-108091;Standard Class;23.36;1
3228;1243;1243;CA-2018-108112;Standard Class;559.20;2
3228;950;1243;CA-2018-108112;Standard Class;559.20;2
3378;2333;118;CA-2018-108287;First Class;12.67;1
3349;4031;2865;CA-2018-108294;Same Day;34.50;1
2602;7024;4344;CA-2018-108322;Standard Class;26.05;2
2602;1023;4344;CA-2018-108322;Standard Class;26.05;2
3346;7637;2788;CA-2018-108329;Standard Class;444.76;1
2727;270;4023;CA-2018-108441;Standard Class;954.54;4
2727;2784;4023;CA-2018-108441;Standard Class;954.54;4
2727;3012;4023;CA-2018-108441;Standard Class;954.54;4
2727;4957;4023;CA-2018-108441;Standard Class;954.54;4
2493;6283;4113;CA-2018-108539;Second Class;745.28;3
2493;3785;4113;CA-2018-108539;Second Class;745.28;3
2493;3038;4113;CA-2018-108539;Second Class;745.28;3
2584;1777;4244;CA-2018-108553;Standard Class;244.65;2
2584;6533;4244;CA-2018-108553;Standard Class;244.65;2
2802;1167;2085;CA-2018-108560;Standard Class;1058.10;4
2802;4671;2085;CA-2018-108560;Standard Class;1058.10;4
2802;3083;2085;CA-2018-108560;Standard Class;1058.10;4
2802;6984;2085;CA-2018-108560;Standard Class;1058.10;4
3083;7452;3080;CA-2018-108574;Standard Class;1324.57;3
3083;7884;3080;CA-2018-108574;Standard Class;1324.57;3
3083;6831;3080;CA-2018-108574;Standard Class;1324.57;3
2987;5607;1220;CA-2018-108749;First Class;91.14;2
2987;3726;1220;CA-2018-108749;First Class;91.14;2
3409;7007;3646;CA-2018-108756;Standard Class;31.80;1
2847;1341;4592;CA-2018-108791;Standard Class;558.81;2
2847;7772;4592;CA-2018-108791;Standard Class;558.81;2
3341;3529;1328;CA-2018-108854;Standard Class;243.58;4
3341;5476;1328;CA-2018-108854;Standard Class;243.58;4
3341;3239;1328;CA-2018-108854;Standard Class;243.58;4
3341;6137;1328;CA-2018-108854;Standard Class;243.58;4
3039;1079;2537;CA-2018-108910;Standard Class;103.05;1
2995;5425;2025;CA-2018-108931;Standard Class;20.12;2
2995;5613;2025;CA-2018-108931;Standard Class;20.12;2
2427;7427;872;CA-2018-109085;First Class;1448.85;5
2427;1524;872;CA-2018-109085;First Class;1448.85;5
2427;3171;872;CA-2018-109085;First Class;1448.85;5
2427;612;872;CA-2018-109085;First Class;1448.85;5
2427;1483;872;CA-2018-109085;First Class;1448.85;5
3081;5009;3190;CA-2018-109099;Standard Class;40.99;1
3321;7292;2848;CA-2018-109183;Standard Class;649.00;1
2537;4122;3695;CA-2018-109211;Standard Class;16.98;1
2779;157;2086;CA-2018-109393;Second Class;435.99;1
3387;6991;435;CA-2018-109589;First Class;71.00;1
3302;2032;248;CA-2018-109701;Same Day;178.89;5
3302;5595;248;CA-2018-109701;Same Day;178.89;5
3302;3861;248;CA-2018-109701;Same Day;178.89;5
3302;2966;248;CA-2018-109701;Same Day;178.89;5
3302;2412;248;CA-2018-109701;Same Day;178.89;5
3346;5798;201;CA-2018-109715;Standard Class;15.98;1
2834;7452;1719;CA-2018-109750;Standard Class;29.97;1
2954;3805;3010;CA-2018-109757;Second Class;49.70;4
2954;4738;3010;CA-2018-109757;Second Class;49.70;4
2954;2492;3010;CA-2018-109757;Second Class;49.70;4
2954;3217;3010;CA-2018-109757;Second Class;49.70;4
2819;2682;4735;CA-2018-109778;Standard Class;2.91;1
2567;2345;3615;CA-2018-109946;Standard Class;16.52;1
3343;7174;1127;CA-2018-109960;Second Class;188.24;4
3343;2407;1127;CA-2018-109960;Second Class;188.24;4
3343;3223;1127;CA-2018-109960;Second Class;188.24;4
3343;4845;1127;CA-2018-109960;Second Class;188.24;4
2604;4695;149;CA-2018-110198;First Class;318.96;2
2604;46;149;CA-2018-110198;First Class;318.96;2
2605;6871;4221;CA-2018-110212;Standard Class;48.90;1
3148;5140;3344;CA-2018-110310;Standard Class;68.96;3
3148;3069;3344;CA-2018-110310;Standard Class;68.96;3
3148;2384;3344;CA-2018-110310;Standard Class;68.96;3
3146;2554;2918;CA-2018-110373;Second Class;34.24;2
3146;7552;2918;CA-2018-110373;Second Class;34.24;2
2946;2226;3561;CA-2018-110380;Standard Class;6.57;1
3171;2874;1321;CA-2018-110429;Standard Class;11.67;1
3260;3239;861;CA-2018-110443;Standard Class;1242.63;3
3260;7296;861;CA-2018-110443;Standard Class;1242.63;3
3260;5607;861;CA-2018-110443;Standard Class;1242.63;3
2454;4066;4317;CA-2018-110478;Standard Class;24.57;2
2454;2376;4317;CA-2018-110478;Standard Class;24.57;2
3401;935;2076;CA-2018-110625;Standard Class;27.46;1
2875;6258;861;CA-2018-110821;First Class;237.60;2
2875;6762;861;CA-2018-110821;First Class;237.60;2
3209;3028;1780;CA-2018-110842;Standard Class;151.93;3
3209;4898;1780;CA-2018-110842;Standard Class;151.93;3
3209;2111;1780;CA-2018-110842;Standard Class;151.93;3
2459;3696;4209;CA-2018-110884;Standard Class;117.51;2
2459;4638;4209;CA-2018-110884;Standard Class;117.51;2
2980;3696;4008;CA-2018-110905;Second Class;808.92;8
2980;2158;4008;CA-2018-110905;Second Class;808.92;8
2980;6961;4008;CA-2018-110905;Second Class;808.92;8
2980;6851;4008;CA-2018-110905;Second Class;808.92;8
2980;3556;4008;CA-2018-110905;Second Class;808.92;8
2980;5814;4008;CA-2018-110905;Second Class;808.92;8
2980;2077;4008;CA-2018-110905;Second Class;808.92;8
2980;5389;4008;CA-2018-110905;Second Class;808.92;8
3248;4305;1188;CA-2018-110926;Standard Class;25.06;1
2839;2209;375;CA-2018-110940;Standard Class;121.53;1
2735;2442;4543;CA-2018-111178;Standard Class;19.56;1
2947;6368;2448;CA-2018-111220;Standard Class;257.50;3
2947;4354;2448;CA-2018-111220;Standard Class;257.50;3
2947;2073;2448;CA-2018-111220;Standard Class;257.50;3
3151;7127;2598;CA-2018-111262;Second Class;65.72;3
3151;5226;2598;CA-2018-111262;Second Class;65.72;3
3151;6847;2598;CA-2018-111262;Second Class;65.72;3
2736;2351;1033;CA-2018-111269;Second Class;503.87;2
2736;6773;1033;CA-2018-111269;Second Class;503.87;2
2662;4346;3353;CA-2018-111332;Second Class;891.53;5
2662;6363;3353;CA-2018-111332;Second Class;891.53;5
2662;2249;3353;CA-2018-111332;Second Class;891.53;5
2662;2436;3353;CA-2018-111332;Second Class;891.53;5
2662;2340;3353;CA-2018-111332;Second Class;891.53;5
2441;4041;741;CA-2018-111374;Standard Class;4.95;1
2943;509;4379;CA-2018-111388;Same Day;215.97;1
3253;5576;825;CA-2018-111556;First Class;1559.66;4
3253;116;825;CA-2018-111556;First Class;1559.66;4
3253;2771;825;CA-2018-111556;First Class;1559.66;4
3253;7529;825;CA-2018-111556;First Class;1559.66;4
3110;4756;225;CA-2018-111577;Standard Class;307.77;1
2494;3921;3687;CA-2018-111591;Standard Class;425.05;4
2494;4432;3687;CA-2018-111591;Standard Class;425.05;4
2494;1093;3687;CA-2018-111591;Standard Class;425.05;4
2494;6129;3687;CA-2018-111591;Standard Class;425.05;4
2788;7779;3831;CA-2018-111647;Standard Class;167.96;1
3291;638;2000;CA-2018-111689;Second Class;1311.37;2
3291;3798;2000;CA-2018-111689;Second Class;1311.37;2
3091;352;4417;CA-2018-111717;Standard Class;239.35;1
2353;2266;945;CA-2018-111738;Standard Class;2031.39;2
2353;3950;945;CA-2018-111738;Standard Class;2031.39;2
2801;5496;3241;CA-2018-111759;Standard Class;52.76;1
3370;3989;286;CA-2018-111808;Standard Class;10.80;1
2452;284;1645;CA-2018-111815;Standard Class;280.96;2
2452;6951;1645;CA-2018-111815;Standard Class;280.96;2
3041;3654;166;CA-2018-112004;First Class;199.49;2
3041;6450;166;CA-2018-112004;First Class;199.49;2
2504;7472;2086;CA-2018-112039;Standard Class;470.37;1
2717;4427;3190;CA-2018-112172;Second Class;14.13;1
2543;1941;2577;CA-2018-112333;Standard Class;2633.51;2
2543;6125;2577;CA-2018-112333;Standard Class;2633.51;2
3093;2282;4008;CA-2018-112431;Second Class;441.72;2
3093;6749;4008;CA-2018-112431;Second Class;441.72;2
2672;6154;2332;CA-2018-112473;Standard Class;50.13;1
3413;2936;4536;CA-2018-112487;Standard Class;3.13;1
3006;3737;323;CA-2018-112515;Second Class;1782.10;7
3006;128;323;CA-2018-112515;Second Class;1782.10;7
3006;4756;323;CA-2018-112515;Second Class;1782.10;7
3006;4519;323;CA-2018-112515;Second Class;1782.10;7
3006;3883;323;CA-2018-112515;Second Class;1782.10;7
3006;3004;323;CA-2018-112515;Second Class;1782.10;7
3006;6013;323;CA-2018-112515;Second Class;1782.10;7
3246;2423;4123;CA-2018-112529;First Class;749.89;2
3246;1633;4123;CA-2018-112529;First Class;749.89;2
2655;3737;4194;CA-2018-112536;Standard Class;17.79;3
2655;3460;4194;CA-2018-112536;Standard Class;17.79;3
2655;6427;4194;CA-2018-112536;Standard Class;17.79;3
2402;2322;1575;CA-2018-112725;Standard Class;142.34;3
2402;299;1575;CA-2018-112725;Standard Class;142.34;3
2402;2682;1575;CA-2018-112725;Standard Class;142.34;3
2743;161;814;CA-2018-112753;Standard Class;956.80;2
2743;5278;814;CA-2018-112753;Standard Class;956.80;2
2983;1183;3818;CA-2018-112774;First Class;34.50;1
2900;3223;3749;CA-2018-112809;Standard Class;228.18;3
2900;6164;3749;CA-2018-112809;Standard Class;228.18;3
2900;3076;3749;CA-2018-112809;Standard Class;228.18;3
3219;1442;4299;CA-2018-112844;Second Class;198.55;2
3219;7935;4299;CA-2018-112844;Second Class;198.55;2
2654;6634;525;CA-2018-112865;Standard Class;36.04;1
2546;3537;2628;CA-2018-112900;Second Class;478.24;1
2914;1476;4578;CA-2018-112956;Standard Class;394.48;3
2914;4851;4578;CA-2018-112956;Standard Class;394.48;3
2914;1326;4578;CA-2018-112956;Standard Class;394.48;3
3001;5583;1585;CA-2018-112984;Second Class;20.54;1
2945;7027;2996;CA-2018-113075;Standard Class;40.68;1
2510;1382;3163;CA-2018-113208;Standard Class;60.84;1
3297;456;4233;CA-2018-113355;Standard Class;536.85;2
3297;8064;4233;CA-2018-113355;Standard Class;536.85;2
3062;7304;952;CA-2018-113418;First Class;1704.89;1
3128;5869;928;CA-2018-113453;Standard Class;401.36;2
3128;7972;928;CA-2018-113453;Standard Class;401.36;2
3190;238;2666;CA-2018-113460;Second Class;272.97;1
2518;4240;4592;CA-2018-113474;First Class;325.86;1
2352;3720;306;CA-2018-113481;First Class;740.21;3
2352;2930;306;CA-2018-113481;First Class;740.21;3
2352;7300;306;CA-2018-113481;First Class;740.21;3
2657;463;395;CA-2018-113530;Second Class;726.82;4
2657;2333;395;CA-2018-113530;Second Class;726.82;4
2657;2183;395;CA-2018-113530;Second Class;726.82;4
2657;6749;395;CA-2018-113530;Second Class;726.82;4
3126;534;3587;CA-2018-113558;Standard Class;729.64;2
3126;988;3587;CA-2018-113558;Standard Class;729.64;2
3191;6885;1764;CA-2018-113572;Standard Class;7.88;1
3105;1565;3983;CA-2018-113670;First Class;715.19;2
3105;4948;3983;CA-2018-113670;First Class;715.19;2
2511;7939;2737;CA-2018-113705;Second Class;874.80;6
2511;5999;2737;CA-2018-113705;Second Class;874.80;6
2511;1622;2737;CA-2018-113705;Second Class;874.80;6
2511;3248;2737;CA-2018-113705;Second Class;874.80;6
2511;5397;2737;CA-2018-113705;Second Class;874.80;6
2511;4495;2737;CA-2018-113705;Second Class;874.80;6
3222;132;2570;CA-2018-113873;Standard Class;267.79;2
3222;5979;2570;CA-2018-113873;Standard Class;267.79;2
2699;5685;2666;CA-2018-113908;Standard Class;508.78;3
2699;7318;2666;CA-2018-113908;Standard Class;508.78;3
2699;1591;2666;CA-2018-113908;Standard Class;508.78;3
3409;4396;3115;CA-2018-114055;Second Class;819.28;4
3409;5726;3115;CA-2018-114055;Second Class;819.28;4
3409;4997;3115;CA-2018-114055;Second Class;819.28;4
3409;7808;3115;CA-2018-114055;Second Class;819.28;4
2945;5302;3917;CA-2018-114216;Standard Class;12.19;1
3181;7823;1611;CA-2018-114258;Second Class;492.76;1
2477;7387;567;CA-2018-114370;Second Class;49.61;1
2563;5354;15;CA-2018-114412;Standard Class;15.55;1
2993;5766;4491;CA-2018-114440;Second Class;19.05;1
2523;3497;1539;CA-2018-114524;Second Class;13.46;1
2947;1172;1310;CA-2018-114552;Standard Class;15.07;1
2923;5166;1780;CA-2018-114636;Standard Class;192.16;1
3111;7594;476;CA-2018-114804;Second Class;52.79;1
2549;3737;3084;CA-2018-115070;Second Class;16.73;2
2549;1299;3084;CA-2018-115070;Second Class;16.73;2
2411;50;444;CA-2018-115105;Standard Class;240.78;1
3140;7522;4088;CA-2018-115119;Standard Class;142.98;2
3140;3576;4088;CA-2018-115119;Standard Class;142.98;2
2359;1597;3978;CA-2018-115154;First Class;892.98;1
2877;5208;2964;CA-2018-115175;Standard Class;244.55;1
2632;2760;4807;CA-2018-115322;Second Class;43.92;1
2768;6209;3518;CA-2018-115364;Standard Class;83.76;1
3426;3368;1512;CA-2018-115427;Standard Class;34.62;2
3426;3967;1512;CA-2018-115427;Standard Class;34.62;2
3207;1362;3110;CA-2018-115448;First Class;88.92;1
2646;6159;196;CA-2018-115546;Standard Class;562.55;2
2646;7794;196;CA-2018-115546;Standard Class;562.55;2
3381;2490;1228;CA-2018-115602;Standard Class;2888.51;4
3381;1848;1228;CA-2018-115602;Standard Class;2888.51;4
3381;2230;1228;CA-2018-115602;Standard Class;2888.51;4
3381;358;1228;CA-2018-115602;Standard Class;2888.51;4
2803;2303;3482;CA-2018-115651;First Class;67.30;2
2803;1787;3482;CA-2018-115651;First Class;67.30;2
2904;4914;1354;CA-2018-115777;Standard Class;19.44;1
2856;7835;2706;CA-2018-115805;Same Day;36.79;1
2993;5017;1153;CA-2018-115882;First Class;1017.13;2
2993;2007;1153;CA-2018-115882;First Class;1017.13;2
3394;4530;2376;CA-2018-115931;Standard Class;126.98;4
3394;5957;2376;CA-2018-115931;Standard Class;126.98;4
3394;7499;2376;CA-2018-115931;Standard Class;126.98;4
3394;2206;2376;CA-2018-115931;Standard Class;126.98;4
2393;6655;653;CA-2018-115994;Second Class;277.71;2
2393;1326;653;CA-2018-115994;Second Class;277.71;2
3068;1176;2471;CA-2018-116113;Second Class;10.16;1
2761;71;4026;CA-2018-116127;Second Class;400.78;1
2419;3275;4763;CA-2018-116204;Second Class;21.33;1
3180;6743;4409;CA-2018-116225;Standard Class;390.75;1
2469;5938;630;CA-2018-116288;Standard Class;242.94;1
3166;2780;2639;CA-2018-116358;Standard Class;46.02;2
3166;4413;2639;CA-2018-116358;Standard Class;46.02;2
2688;2611;2486;CA-2018-116498;Standard Class;35.10;1
